userId,eventType,metadata,workflowId,templateName,templateType,created
5f4da0c092c4bb080b6c0ebb,marked_real,,Test,walmart.html,webpage,2022-07-04T20:00:42.302Z
5a5d0554ac562400015402dd,marked_real,,Test,walmart.html,webpage,2022-07-04T20:00:52.220Z
611856f2838637d026064221,marked_real,,Test,redcross_covidRelief.html,email,2022-07-04T20:00:55.557Z
5f0a5a99dbbf721316f118e2,marked_real,,Training,amazonProductPage.html,webpage,2022-07-04T20:01:08.026Z
611856f2838637d026064221,link_clicked,https://www.ssa.gov/myaccount/replacement-card.html,Test,ssa.html,webpage,2022-07-04T20:01:23.433Z
611856f2838637d026064221,marked_real,,Test,ssa.html,webpage,2022-07-04T20:01:32.380Z
5f0a5a99dbbf721316f118e2,email_details_expanded,,Training,mcafee.html,email,2022-07-04T20:01:39.250Z
611856f2838637d026064221,marked_scam,,Test,mySocialSecurity.html,webpage,2022-07-04T20:01:51.412Z
611856f2838637d026064221,email_details_expanded,,Test,amazon_maskDelivery.html,email,2022-07-04T20:01:58.281Z
5f0a5a99dbbf721316f118e2,marked_scam,,Training,mcafee.html,email,2022-07-04T20:01:59.132Z
611856f2838637d026064221,marked_real,,Test,amazon_maskDelivery.html,email,2022-07-04T20:02:03.519Z
5f0a5a99dbbf721316f118e2,email_details_expanded,,Training,getProtected.html,email,2022-07-04T20:02:18.215Z
5f0a5a99dbbf721316f118e2,marked_scam,,Training,getProtected.html,email,2022-07-04T20:02:22.963Z
62c0c10138f386a203bbf434,marked_real,,Test,redcross_covidRelief.html,email,2022-07-04T20:02:34.614Z
611856f2838637d026064221,marked_scam,,Test,ssaFb.html,webpage,2022-07-04T20:02:38.416Z
611856f2838637d026064221,email_details_expanded,,Test,ssa_optOut.html,email,2022-07-04T20:02:41.420Z
62c0c10138f386a203bbf434,marked_real,,Test,ssa.html,webpage,2022-07-04T20:02:47.942Z
